2022-08-11 03:30:00,1
2022-08-11 03:55:00,1
2022-08-11 07:35:00,1
2022-08-11 07:45:00,1
2022-08-11 08:25:00,1
2022-08-11 08:50:00,1
2022-08-11 08:55:00,1
2022-08-11 09:00:00,1
2022-08-11 09:15:00,1
2022-08-11 09:30:00,1
2022-08-11 09:45:00,1
2022-08-11 09:50:00,1
2022-08-11 09:55:00,1
2022-08-11 10:00:00,2
2022-08-11 10:10:00,1
2022-08-11 10:15:00,1
2022-08-11 10:25:00,1
2022-08-11 10:35:00,5
2022-08-11 10:40:00,1
2022-08-11 11:00:00,2
2022-08-11 11:20:00,1
2022-08-11 11:25:00,2
2022-08-11 11:30:00,1
2022-08-11 11:40:00,2
2022-08-11 11:50:00,1
2022-08-11 12:00:00,2
2022-08-11 12:20:00,2
2022-08-11 12:30:00,1
2022-08-11 12:50:00,3
2022-08-11 13:00:00,2
2022-08-11 13:05:00,2
2022-08-11 13:20:00,2
2022-08-11 13:25:00,1
2022-08-11 13:30:00,3
2022-08-11 13:45:00,1
2022-08-11 13:50:00,1
2022-08-11 13:55:00,1
2022-08-11 13:55:00,1
2022-08-11 14:00:00,2
2022-08-11 14:10:00,1
2022-08-11 14:15:00,1
2022-08-11 14:20:00,2
2022-08-11 14:25:00,1
2022-08-11 14:35:00,1
2022-08-11 14:40:00,1
2022-08-11 14:55:00,1
2022-08-11 15:00:00,3
2022-08-11 15:05:00,1
2022-08-11 15:20:00,1
2022-08-11 15:55:00,1
2022-08-11 16:00:00,1
2022-08-11 16:05:00,1
2022-08-11 16:20:00,1
2022-08-11 16:25:00,1
2022-08-11 16:35:00,2
2022-08-11 16:40:00,1
2022-08-11 17:30:00,1
2022-08-11 17:35:00,1
2022-08-11 18:15:00,1
2022-08-11 18:25:00,1
2022-08-11 21:55:00,1
