2022-08-11 00:45:00,1
2022-08-11 01:20:00,1
2022-08-11 01:45:00,2
2022-08-11 03:55:00,1
2022-08-11 04:05:00,1
2022-08-11 05:40:00,1
2022-08-11 06:45:00,1
2022-08-11 07:50:00,1
2022-08-11 08:00:00,1
2022-08-11 08:05:00,1
2022-08-11 08:25:00,1
2022-08-11 08:35:00,2
2022-08-11 08:50:00,2
2022-08-11 08:55:00,1
2022-08-11 08:55:00,1
2022-08-11 09:05:00,2
2022-08-11 09:15:00,1
2022-08-11 09:20:00,1
2022-08-11 09:25:00,3
2022-08-11 09:30:00,1
2022-08-11 09:35:00,1
2022-08-11 09:40:00,2
2022-08-11 09:50:00,1
2022-08-11 09:55:00,1
2022-08-11 10:00:00,1
2022-08-11 10:05:00,1
2022-08-11 10:10:00,4
2022-08-11 10:20:00,1
2022-08-11 10:25:00,1
2022-08-11 10:35:00,3
2022-08-11 10:45:00,4
2022-08-11 10:50:00,2
2022-08-11 11:00:00,1
2022-08-11 11:05:00,1
2022-08-11 11:10:00,3
2022-08-11 11:15:00,2
2022-08-11 11:20:00,2
2022-08-11 11:25:00,2
2022-08-11 11:35:00,1
2022-08-11 11:40:00,3
2022-08-11 11:45:00,1
2022-08-11 11:50:00,1
2022-08-11 11:55:00,5
2022-08-11 11:55:00,1
2022-08-11 12:00:00,3
2022-08-11 12:05:00,2
2022-08-11 12:10:00,9
2022-08-11 12:15:00,3
2022-08-11 12:20:00,5
2022-08-11 12:25:00,11
2022-08-11 12:30:00,7
2022-08-11 12:35:00,2
2022-08-11 12:40:00,4
2022-08-11 12:45:00,1
2022-08-11 12:50:00,2
2022-08-11 12:55:00,1
2022-08-11 13:00:00,3
2022-08-11 13:05:00,3
2022-08-11 13:10:00,2
2022-08-11 13:15:00,2
2022-08-11 13:20:00,3
2022-08-11 13:25:00,3
2022-08-11 13:30:00,2
2022-08-11 13:35:00,3
2022-08-11 13:40:00,5
2022-08-11 13:45:00,4
2022-08-11 13:50:00,3
2022-08-11 13:55:00,2
2022-08-11 13:55:00,2
2022-08-11 14:00:00,3
2022-08-11 14:05:00,3
2022-08-11 14:10:00,4
2022-08-11 14:15:00,9
2022-08-11 14:20:00,1
2022-08-11 14:25:00,4
2022-08-11 14:30:00,2
2022-08-11 14:35:00,1
2022-08-11 14:40:00,1
2022-08-11 14:50:00,1
2022-08-11 14:55:00,2
2022-08-11 15:00:00,3
2022-08-11 15:10:00,1
2022-08-11 15:15:00,3
2022-08-11 15:25:00,4
2022-08-11 15:30:00,1
2022-08-11 15:35:00,1
2022-08-11 15:40:00,2
2022-08-11 15:45:00,2
2022-08-11 15:50:00,1
2022-08-11 15:55:00,2
2022-08-11 16:00:00,2
2022-08-11 16:05:00,2
2022-08-11 16:10:00,2
2022-08-11 16:15:00,1
2022-08-11 16:20:00,2
2022-08-11 16:25:00,1
2022-08-11 16:50:00,1
2022-08-11 17:30:00,1
2022-08-11 17:45:00,4
2022-08-11 17:50:00,2
2022-08-11 17:55:00,1
2022-08-11 18:00:00,1
2022-08-11 18:10:00,1
2022-08-11 18:30:00,1
2022-08-11 18:35:00,1
2022-08-11 19:20:00,1
2022-08-11 19:25:00,1
2022-08-11 20:25:00,1
2022-08-11 20:50:00,1
2022-08-11 21:20:00,1
2022-08-11 22:20:00,1
