2022-08-11 07:25:00,1
2022-08-11 07:45:00,1
2022-08-11 09:00:00,1
2022-08-11 09:45:00,1
2022-08-11 09:50:00,1
2022-08-11 10:00:00,1
2022-08-11 10:10:00,1
2022-08-11 10:15:00,2
2022-08-11 10:20:00,2
2022-08-11 10:25:00,1
2022-08-11 10:30:00,2
2022-08-11 10:40:00,1
2022-08-11 10:45:00,2
2022-08-11 11:00:00,1
2022-08-11 11:40:00,4
2022-08-11 11:50:00,1
2022-08-11 12:05:00,1
2022-08-11 12:10:00,1
2022-08-11 12:30:00,2
2022-08-11 12:45:00,1
2022-08-11 12:50:00,1
2022-08-11 13:05:00,1
2022-08-11 13:15:00,2
2022-08-11 13:20:00,1
2022-08-11 13:25:00,1
2022-08-11 13:30:00,1
2022-08-11 13:35:00,7
2022-08-11 13:40:00,3
2022-08-11 13:45:00,4
2022-08-11 13:50:00,3
2022-08-11 14:00:00,1
2022-08-11 14:10:00,1
2022-08-11 14:15:00,2
2022-08-11 14:25:00,3
2022-08-11 14:40:00,2
2022-08-11 15:00:00,2
2022-08-11 15:05:00,1
2022-08-11 15:30:00,1
2022-08-11 15:40:00,3
2022-08-11 15:55:00,1
2022-08-11 16:00:00,2
2022-08-11 16:25:00,1
2022-08-11 16:40:00,1
2022-08-11 16:50:00,1
2022-08-11 17:15:00,1
2022-08-11 17:20:00,1
2022-08-11 17:25:00,1
2022-08-11 17:30:00,1
2022-08-11 17:45:00,3
2022-08-11 17:50:00,1
2022-08-11 17:55:00,1
2022-08-11 18:05:00,1
2022-08-11 22:40:00,1
