2022-08-11 00:10:00,1
2022-08-11 00:20:00,1
2022-08-11 07:25:00,1
2022-08-11 07:45:00,1
2022-08-11 08:05:00,1
2022-08-11 08:20:00,1
2022-08-11 08:40:00,1
2022-08-11 09:10:00,1
2022-08-11 09:20:00,1
2022-08-11 09:50:00,1
2022-08-11 10:00:00,1
2022-08-11 10:15:00,1
2022-08-11 10:35:00,1
2022-08-11 10:40:00,1
2022-08-11 10:55:00,2
2022-08-11 11:00:00,1
2022-08-11 11:15:00,2
2022-08-11 11:40:00,4
2022-08-11 11:55:00,1
2022-08-11 12:10:00,1
2022-08-11 12:25:00,3
2022-08-11 12:30:00,2
2022-08-11 12:50:00,1
2022-08-11 13:05:00,1
2022-08-11 13:20:00,1
2022-08-11 13:35:00,1
2022-08-11 13:45:00,3
2022-08-11 13:50:00,2
2022-08-11 14:00:00,1
2022-08-11 14:10:00,1
2022-08-11 14:20:00,2
2022-08-11 14:25:00,1
2022-08-11 14:30:00,1
2022-08-11 14:35:00,2
2022-08-11 14:45:00,1
2022-08-11 14:55:00,1
2022-08-11 15:00:00,3
2022-08-11 15:05:00,1
2022-08-11 15:15:00,4
2022-08-11 15:20:00,6
2022-08-11 15:25:00,5
2022-08-11 15:40:00,2
2022-08-11 15:45:00,1
2022-08-11 15:50:00,4
2022-08-11 15:55:00,2
2022-08-11 16:10:00,1
2022-08-11 16:25:00,1
2022-08-11 16:35:00,1
2022-08-11 16:40:00,1
2022-08-11 16:55:00,1
2022-08-11 17:20:00,1
2022-08-11 17:25:00,1
2022-08-11 17:35:00,2
2022-08-11 17:40:00,2
2022-08-11 17:55:00,1
2022-08-11 18:15:00,1
2022-08-11 18:30:00,1
2022-08-11 18:35:00,1
2022-08-11 19:25:00,3
2022-08-11 19:40:00,1
2022-08-11 19:50:00,1
2022-08-11 20:35:00,1
2022-08-11 20:45:00,1
2022-08-11 21:05:00,1
