2022-08-11 00:10:00,1
2022-08-11 03:35:00,1
2022-08-11 04:35:00,1
2022-08-11 06:05:00,4
2022-08-11 06:10:00,1
2022-08-11 07:55:00,2
2022-08-11 08:50:00,1
2022-08-11 09:10:00,4
2022-08-11 09:20:00,2
2022-08-11 09:30:00,5
2022-08-11 09:35:00,3
2022-08-11 09:40:00,3
2022-08-11 10:15:00,1
2022-08-11 10:25:00,2
2022-08-11 10:30:00,1
2022-08-11 10:40:00,5
2022-08-11 10:45:00,1
2022-08-11 10:50:00,10
2022-08-11 10:55:00,1
2022-08-11 10:55:00,1
2022-08-11 11:00:00,12
2022-08-11 11:20:00,1
2022-08-11 11:30:00,1
2022-08-11 11:35:00,1
2022-08-11 12:00:00,1
2022-08-11 12:15:00,1
2022-08-11 12:25:00,20
2022-08-11 12:30:00,3
2022-08-11 12:35:00,2
2022-08-11 12:45:00,2
2022-08-11 12:50:00,2
2022-08-11 12:55:00,2
2022-08-11 12:55:00,6
2022-08-11 13:05:00,2
2022-08-11 13:20:00,1
2022-08-11 13:30:00,1
2022-08-11 13:35:00,4
2022-08-11 13:40:00,1
2022-08-11 13:45:00,2
2022-08-11 13:50:00,1
2022-08-11 13:55:00,5
2022-08-11 13:55:00,4
2022-08-11 14:00:00,2
2022-08-11 14:10:00,5
2022-08-11 14:15:00,1
2022-08-11 14:25:00,6
2022-08-11 14:30:00,2
2022-08-11 14:35:00,4
2022-08-11 14:40:00,1
2022-08-11 14:50:00,1
2022-08-11 15:05:00,1
2022-08-11 15:25:00,8
2022-08-11 15:30:00,1
2022-08-11 15:45:00,1
2022-08-11 15:55:00,5
2022-08-11 16:05:00,4
2022-08-11 16:10:00,1
2022-08-11 16:25:00,1
2022-08-11 16:30:00,3
2022-08-11 16:35:00,1
2022-08-11 16:45:00,1
2022-08-11 16:50:00,1
2022-08-11 16:55:00,3
2022-08-11 16:55:00,2
2022-08-11 17:15:00,1
2022-08-11 17:25:00,1
2022-08-11 17:35:00,1
2022-08-11 17:40:00,10
2022-08-11 17:45:00,7
2022-08-11 17:50:00,21
2022-08-11 17:55:00,5
2022-08-11 18:00:00,2
2022-08-11 18:05:00,1
2022-08-11 18:20:00,3
2022-08-11 18:25:00,2
2022-08-11 18:50:00,1
2022-08-11 19:10:00,11
2022-08-11 19:15:00,5
2022-08-11 19:20:00,1
2022-08-11 19:45:00,1
2022-08-11 19:55:00,1
2022-08-11 20:10:00,2
